,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16
72,1,38.58,5.0,2,2,13,1,13.5,0,1,0,0,2,00980,0,0
73,0,44.25,0.5,2,2,3,1,10.75,0,1,0,1,0,00400,0,0
74,0,44.83,7.0,0,1,7,1,1.625,1,1,0,1,2,00160,2,0
75,0,20.67,5.29,2,2,5,1,0.375,0,0,1,1,2,00160,0,0
76,0,34.08,6.5,2,2,4,1,0.125,0,1,0,0,2,00443,0,0
77,1,19.17,0.585,0,1,4,1,0.585,0,1,0,0,2,00160,0,0
78,0,21.67,1.165,0,1,2,1,2.5,0,0,1,1,2,00180,20,0
79,0,21.50,9.75,2,2,7,1,0.25,0,1,0,1,2,00140,0,0
80,0,49.58,19.0,2,2,12,8,0.0,0,0,1,1,2,00094,0,0
81,1,27.67,1.5,2,2,3,1,2.0,0,1,0,1,0,00368,0,0
82,0,39.83,0.5,2,2,3,1,0.25,0,1,0,1,0,00288,0,0
84,0,27.25,0.625,2,2,4,1,0.455,0,1,0,0,2,00200,0,0
85,0,37.17,4.0,2,2,7,0,5.0,0,1,0,0,0,00280,0,0
87,0,25.67,2.21,0,1,4,1,4.0,0,1,0,1,2,00188,0,0
88,0,34.00,4.5,2,2,4,1,1.0,0,1,0,0,2,00240,0,0
89,1,49.00,1.5,2,2,9,6,0.0,0,1,0,0,2,00100,27,0
90,0,62.50,12.75,0,1,7,5,5.0,0,1,0,1,2,00112,0,0
91,0,31.42,15.5,2,2,7,1,0.5,0,1,0,1,2,00120,0,0
93,0,52.33,1.375,0,1,7,5,9.46,0,1,0,0,2,00200,100,0
94,0,28.75,1.5,0,1,7,1,1.5,0,1,0,0,2,00000,225,0
95,1,28.58,3.54,2,2,0,0,0.5,0,1,0,0,2,00171,0,0
96,0,23.00,0.625,0,1,4,1,0.125,0,1,0,1,2,00180,1,0
98,1,22.50,11.0,0,1,5,1,3.0,0,1,0,0,2,00268,0,0
99,1,28.50,1.0,2,2,5,1,1.0,0,0,2,0,2,00167,500,0
100,0,37.50,1.75,0,1,7,0,0.25,0,1,0,0,2,00164,400,0
101,0,35.25,16.5,0,1,7,1,4.0,0,1,0,1,2,00080,0,0
102,0,18.67,5.0,2,2,5,1,0.375,0,0,2,1,2,00000,38,0
103,0,25.00,12.0,2,2,2,1,2.25,0,0,2,0,2,00120,5,0
104,0,27.83,4.0,0,1,0,5,5.75,0,0,2,0,2,00075,0,0
105,0,54.83,15.5,2,2,1,2,0.0,0,0,20,1,2,00152,130,0
106,0,28.75,1.165,2,2,2,1,0.5,0,1,0,1,0,00280,0,0
107,1,25.00,11.0,0,1,4,1,4.5,0,1,0,1,2,00120,0,0
108,0,40.92,2.25,0,1,10,5,10.0,0,1,0,0,2,00176,0,0
109,1,19.75,0.75,2,2,7,1,0.795,0,0,5,0,2,00140,5,0
110,0,29.17,3.5,2,2,6,1,3.5,0,0,3,0,2,00329,0,0
111,1,24.50,1.04,0,1,12,8,0.5,0,0,3,1,2,00180,147,0
112,0,24.58,12.5,2,2,6,1,0.875,0,1,0,0,2,00260,0,0
113,1,33.75,0.75,2,2,2,0,1.0,0,0,3,0,2,00212,0,0
114,0,20.67,1.25,0,1,7,5,1.375,0,0,3,0,2,00140,210,0
115,1,25.42,1.125,2,2,5,1,1.29,0,0,2,1,2,00200,0,0
116,0,37.75,7.0,2,2,5,5,11.5,0,0,7,0,2,00300,5,0
117,0,52.50,6.5,2,2,2,1,6.29,0,0,15,1,2,00000,11202,1
118,0,57.83,7.04,2,2,3,1,14.0,0,0,6,0,2,00360,1332,1
119,1,20.75,10.335,2,2,13,5,0.335,0,0,1,0,2,00080,50,1
120,0,39.92,6.21,2,2,5,1,0.04,0,0,1,1,2,00200,300,1
121,0,25.67,12.5,2,2,13,1,1.21,0,0,67,0,2,00140,258,1
122,1,24.75,12.5,2,2,4,1,1.5,0,0,12,0,2,00120,567,1
123,1,44.17,6.665,2,2,5,1,7.375,0,0,3,0,2,00000,0,1
124,1,23.50,9.0,2,2,5,1,8.5,0,0,5,0,2,00120,0,1
125,0,34.92,5.0,2,2,10,5,7.5,0,0,6,0,2,00000,1000,1
126,0,47.67,2.5,2,2,3,0,2.5,0,0,12,0,2,00410,2510,1
127,0,22.75,11.0,2,2,5,1,2.5,0,0,7,0,2,00100,809,1
128,0,34.42,4.25,2,2,0,0,3.25,0,0,2,1,2,00274,610,1
129,1,28.42,3.5,2,2,6,1,0.835,0,1,0,1,0,00280,0,1
130,0,67.75,5.5,2,2,1,2,13.0,0,0,1,0,2,00000,0,1
131,0,20.42,1.835,2,2,7,1,2.25,0,0,1,1,2,00100,150,1
132,1,47.42,8.0,2,2,1,0,6.5,0,0,6,1,2,00375,51100,1
133,0,36.25,5.0,2,2,7,0,2.5,0,0,6,1,2,00000,367,1
134,0,32.67,5.5,2,2,5,5,5.5,0,0,12,0,2,00408,1000,1
135,0,48.58,6.5,2,2,5,5,6.0,0,1,0,0,2,00350,0,1
136,0,39.92,0.54,0,1,4,1,0.5,0,0,3,1,2,00200,1000,1
137,0,33.58,2.75,2,2,3,1,4.25,0,0,6,1,2,00204,0,1
138,1,18.83,9.5,2,2,6,1,1.625,0,0,6,0,2,00040,600,1
139,1,26.92,13.5,2,2,5,5,5.0,0,0,2,1,2,00000,5000,1
140,1,31.25,3.75,2,2,13,5,0.625,0,0,9,0,2,00181,0,1
141,1,56.50,16.0,2,2,9,8,0.0,0,0,15,1,2,00000,247,1
142,0,43.00,0.29,0,1,13,5,1.75,0,0,8,1,2,00100,375,1
143,0,22.33,11.0,2,2,6,1,2.0,0,0,1,1,2,00080,278,1
144,0,27.25,1.665,2,2,13,5,5.085,0,0,9,1,2,00399,827,1
145,0,32.83,2.5,2,2,13,5,2.75,0,0,6,1,2,00160,2072,1
146,0,23.25,1.5,2,2,5,1,2.375,0,0,3,0,2,00000,582,1
147,1,40.33,7.54,0,1,5,5,8.0,0,0,14,1,2,00000,2300,1
148,1,30.50,6.5,2,2,7,0,4.0,0,0,7,0,2,00000,3065,1
149,1,52.83,15.0,2,2,7,1,5.5,0,0,14,1,2,00000,2200,1
150,1,46.67,0.46,2,2,13,5,0.415,0,0,11,0,2,00440,6,1
151,1,58.33,10.0,2,2,5,1,4.0,0,0,14,1,2,00000,1602,1
152,0,37.33,6.5,2,2,3,5,4.25,0,0,12,0,2,00093,0,1
153,0,23.08,2.5,2,2,7,1,1.085,0,0,11,0,2,00060,2184,1
154,0,32.75,1.5,2,2,13,5,5.5,0,0,3,0,2,00000,0,1
155,1,21.67,11.5,0,1,9,6,0.0,0,0,11,0,2,00000,0,1
156,1,28.50,3.04,0,1,10,5,2.54,0,0,1,1,2,00070,0,1
157,1,68.67,15.0,2,2,1,2,0.0,0,0,14,1,2,00000,3376,1
158,0,28.00,2.0,2,2,2,5,4.165,0,0,2,0,2,00181,0,1
159,0,34.08,0.08,0,1,3,0,0.04,0,0,1,0,2,00280,2000,1
160,0,27.67,2.0,2,2,10,5,1.0,0,0,4,1,2,00140,7544,1
161,0,44.00,2.0,2,2,3,1,1.75,0,0,2,0,2,00000,15,1
162,0,25.08,1.71,2,2,10,1,1.665,0,0,1,0,2,00395,20,1
163,0,32.00,1.75,0,1,1,5,0.04,0,1,0,0,2,00393,0,1
164,1,60.58,16.5,2,2,5,1,11.0,0,1,0,0,2,00021,10561,1
165,1,40.83,10.0,2,2,5,5,1.75,0,1,0,1,2,00029,837,1
166,0,19.33,9.5,2,2,5,1,1.0,0,1,0,0,2,00060,400,1
167,1,32.33,0.54,2,2,13,1,0.04,0,1,0,1,2,00440,11177,1
168,0,36.67,3.25,2,2,5,5,9.0,0,1,0,0,2,00102,639,1
169,0,37.50,1.125,0,1,11,1,1.5,1,1,0,0,2,00431,0,1
170,1,25.08,2.54,0,1,4,1,0.25,0,1,0,0,2,00370,0,1
171,0,41.33,0.0,2,2,7,0,15.0,0,1,0,1,2,00000,0,1
172,0,56.00,12.5,2,2,2,5,8.0,0,1,0,0,2,00024,2028,1
173,1,49.83,13.585,2,2,2,5,8.5,0,1,0,0,2,00000,0,1
174,0,22.67,10.5,2,2,5,5,1.335,0,1,0,1,2,00100,0,1
175,0,27.00,1.5,0,1,6,1,0.375,0,1,0,0,2,00260,1065,1
176,0,25.00,12.5,2,2,4,1,3.0,0,1,0,0,0,00020,0,1
177,1,26.08,8.665,2,2,4,1,1.415,0,1,0,1,2,00160,150,1
178,1,18.42,9.25,2,2,5,1,1.21,0,0,4,1,2,00060,540,1
179,0,20.17,8.17,2,2,4,1,1.96,0,0,14,1,2,00060,158,1
180,0,47.67,0.29,2,2,7,0,15.0,0,0,20,1,2,00000,15000,1
181,1,21.25,2.335,2,2,0,0,0.5,0,0,4,1,0,00080,0,1
182,1,20.67,3.0,2,2,5,1,0.165,0,0,3,1,2,00100,6,1
183,1,57.08,19.5,2,2,7,1,5.5,0,0,7,1,2,00000,3000,1
184,1,22.42,5.665,2,2,5,1,2.585,0,0,7,1,2,00129,3257,1
185,0,48.75,8.5,2,2,7,5,12.5,0,0,9,1,2,00181,1655,1
186,0,40.00,6.5,2,2,4,0,3.5,0,0,1,1,2,00000,500,1
187,0,40.58,5.0,2,2,7,1,5.0,0,0,7,1,2,00000,3065,1
188,1,28.67,1.04,2,2,7,1,2.5,0,0,5,0,2,00300,1430,1
189,1,33.08,4.625,2,2,5,5,1.625,0,0,2,1,2,00000,0,1
190,0,21.33,10.5,2,2,7,1,3.0,0,1,0,0,2,00000,0,1
191,0,42.00,0.205,2,2,0,5,5.125,0,1,0,1,2,00400,0,1
192,0,41.75,0.96,2,2,10,1,2.5,0,1,0,1,2,00510,600,1
193,0,22.67,1.585,0,1,6,1,3.085,0,0,6,1,2,00080,0,1
194,0,34.50,4.04,0,1,0,0,8.5,0,0,7,0,2,00195,0,1
195,0,28.25,5.04,0,1,7,0,1.5,0,0,8,0,2,00144,7,1
196,0,33.17,3.165,0,1,10,1,3.165,0,0,3,0,2,00380,0,1
197,0,48.17,7.625,2,2,6,5,15.5,0,0,12,1,2,00000,790,1
198,0,27.58,2.04,0,1,4,1,2.0,0,0,3,0,2,00370,560,1
199,0,22.58,10.04,2,2,10,1,0.04,0,0,9,1,2,00060,396,1
200,1,24.08,0.5,2,2,5,5,1.25,0,0,1,1,2,00000,678,1
201,1,41.33,1.0,2,2,0,0,2.25,0,1,0,0,2,00000,300,1
203,1,20.75,10.25,2,2,5,1,0.71,0,0,2,0,2,00049,0,1
204,0,36.33,2.125,0,1,6,1,0.085,0,0,1,1,2,00050,1187,1
205,1,35.42,12.0,2,2,5,5,14.0,0,0,8,1,2,00000,6590,1
207,0,28.67,9.335,2,2,5,5,5.665,0,0,6,1,2,00381,168,1
208,0,35.17,2.5,2,2,2,1,4.5,0,0,7,1,2,00150,1270,1
209,0,39.50,4.25,2,2,7,0,6.5,0,0,16,1,2,00117,1210,1
210,0,39.33,5.875,2,2,13,5,10.0,0,0,14,0,2,00399,0,1
211,0,24.33,6.625,0,1,11,1,5.5,0,1,0,0,0,00100,0,1
212,0,60.08,14.5,2,2,12,8,18.0,0,0,15,0,2,00000,1000,1
213,0,23.08,11.5,2,2,0,1,3.5,0,0,9,1,2,00056,742,1
214,0,26.67,2.71,0,1,13,1,5.25,0,0,1,1,2,00211,0,1
215,0,48.17,3.5,2,2,4,1,3.5,0,1,0,1,0,00230,0,1
216,0,41.17,4.04,2,2,13,5,7.0,0,0,8,1,2,00320,0,1
217,0,55.92,11.5,2,2,12,8,5.0,0,0,5,1,2,00000,8851,1
218,0,53.92,9.625,2,2,1,1,8.665,0,0,5,1,2,00000,0,1
219,1,18.92,9.25,0,1,7,1,1.0,0,0,4,0,2,00080,500,1
220,1,50.08,12.54,2,2,4,1,2.29,0,0,3,0,2,00156,0,1
221,0,65.42,11.0,2,2,1,2,20.0,0,0,7,0,2,00022,0,1
222,1,17.58,9.0,2,2,4,1,1.375,0,1,0,0,2,00000,0,1
223,1,18.83,9.54,2,2,4,1,0.085,0,1,0,1,2,00100,0,1
224,1,37.75,5.5,2,2,5,1,0.125,0,1,0,0,2,00228,0,1
225,0,23.25,4.0,2,2,7,0,0.25,0,1,0,0,2,00160,0,1
226,0,18.08,5.5,2,2,2,1,0.5,0,1,0,1,2,00080,0,1
227,1,22.50,8.46,0,1,10,1,2.46,1,1,0,1,2,00164,0,1
228,0,19.67,0.375,2,2,5,1,2.0,0,0,2,0,2,00080,0,1
229,0,22.08,11.0,2,2,13,1,0.665,0,1,0,1,2,00100,0,1
230,0,25.17,3.5,2,2,13,1,0.625,0,0,7,1,2,00000,7059,1
231,1,47.42,3.0,2,2,10,1,13.875,0,0,2,0,2,00519,1704,1
232,0,33.50,1.75,2,2,10,5,4.5,0,0,4,0,2,00253,857,1
233,0,27.67,13.75,2,2,6,1,5.75,0,1,0,0,2,00487,500,1
234,1,58.42,21.0,2,2,0,0,10.0,0,0,13,1,2,00000,6700,1
235,1,20.67,1.835,2,2,5,1,2.085,0,0,5,1,2,00220,2503,1
236,0,26.17,0.25,2,2,0,0,0.0,0,1,0,0,2,00000,0,1
237,0,21.33,7.5,2,2,4,1,1.415,0,0,1,1,2,00080,9800,1
238,0,42.83,4.625,2,2,5,1,4.58,0,1,0,1,0,00000,0,1
239,0,38.17,10.125,2,2,10,1,2.5,0,0,6,1,2,00520,196,1
240,0,20.50,10.0,0,1,7,1,2.5,0,1,0,1,0,00040,0,1
241,0,48.25,25.085,2,2,6,1,1.75,0,0,3,1,2,00120,14,1
242,0,28.33,5.0,2,2,6,1,11.0,0,1,0,0,2,00070,0,1
244,0,18.50,2.0,2,2,0,1,1.5,0,0,2,1,2,00120,300,1
245,0,33.17,3.04,0,1,7,5,2.04,0,0,1,0,2,00180,18027,1
246,0,45.00,8.5,2,2,13,5,14.0,0,0,1,0,2,00088,2000,1
247,1,19.67,0.21,2,2,5,5,0.29,0,0,11,1,2,00080,99,1
249,0,21.83,11.0,2,2,10,1,0.29,0,0,6,1,2,00121,0,1
250,0,40.25,21.5,2,2,1,2,20.0,0,0,11,1,2,00000,1200,1
251,0,41.42,5.0,2,2,5,5,5.0,0,0,6,0,2,00470,0,1
252,1,17.83,11.0,2,2,10,5,1.0,0,0,11,1,2,00000,3000,1
253,0,23.17,11.125,2,2,10,5,0.46,0,0,1,1,2,00100,0,1
255,0,18.17,10.25,2,2,7,5,1.085,1,1,0,1,2,00320,13,0
256,0,20.00,11.045,2,2,7,1,2.0,1,1,0,0,2,00136,0,0
257,0,20.00,0.0,2,2,11,1,0.5,1,1,0,1,2,00144,0,0
258,1,20.75,9.54,2,2,0,1,0.04,1,1,0,1,2,00200,1000,0
259,1,24.50,1.75,0,1,7,1,0.165,1,1,0,1,2,00132,0,0
260,0,32.75,2.335,2,2,11,5,5.75,1,1,0,0,2,00292,0,0
261,1,52.17,0.0,0,1,12,8,0.0,1,1,0,1,2,00000,0,0
262,1,48.17,1.335,2,2,0,7,0.335,1,1,0,1,2,00000,120,0
263,1,20.42,10.5,0,1,10,5,0.0,1,1,0,0,2,00154,32,0
264,0,50.75,0.585,2,2,12,8,0.0,1,1,0,1,2,00145,0,0
265,0,17.08,0.085,0,1,7,1,0.04,1,1,0,1,2,00140,722,0
266,0,18.33,1.21,0,1,1,3,0.0,1,1,0,1,2,00100,0,0
267,1,32.00,6.0,2,2,11,1,1.25,1,1,0,1,2,00272,0,0
268,0,59.67,1.54,2,2,5,1,0.125,0,1,0,0,2,00260,0,1
269,0,18.00,0.165,2,2,5,4,0.21,1,1,0,1,2,00200,40,1
271,0,32.33,2.5,2,2,7,1,1.25,1,1,0,0,2,00280,0,0
272,0,18.08,6.75,0,1,3,1,0.04,1,1,0,1,2,00140,0,0
273,0,38.25,10.125,0,1,2,1,0.125,1,1,0,1,2,00160,0,0
274,0,30.67,2.5,2,2,13,5,2.25,1,1,0,0,0,00340,0,0
275,0,18.58,5.71,2,2,11,1,0.54,1,1,0,1,2,00120,0,0
276,1,19.17,5.415,2,2,0,5,0.29,1,1,0,1,2,00080,484,0
277,1,18.17,10.0,0,1,5,5,0.165,1,1,0,1,2,00340,0,0
279,0,16.25,0.835,2,2,3,1,0.085,0,1,0,1,0,00200,0,0
280,0,21.17,0.875,0,1,7,5,0.25,1,1,0,1,2,00280,204,0
281,0,23.92,0.585,0,1,13,5,0.125,1,1,0,1,2,00240,1,0
282,0,17.67,4.46,2,2,7,1,0.25,1,1,0,1,0,00080,0,0
283,1,16.50,1.25,2,2,5,1,0.25,1,0,1,1,2,00108,98,0
284,0,23.25,12.625,2,2,7,1,0.125,1,0,2,1,2,00000,5552,0
285,0,17.58,10.0,2,2,6,5,0.165,1,0,1,1,2,00120,1,0
287,0,29.50,0.58,2,2,6,1,0.29,1,0,1,1,2,00340,2803,0
288,0,18.83,0.415,0,1,7,1,0.165,1,0,1,1,2,00200,1,0
289,1,21.75,1.75,0,1,9,6,0.0,1,1,0,1,2,00160,0,0
290,0,23.00,0.75,2,2,3,1,0.5,1,1,0,0,0,00320,0,0
291,1,18.25,10.0,2,2,6,1,1.0,1,0,1,1,2,00120,1,0
292,0,25.42,0.54,2,2,6,1,0.165,1,0,1,1,2,00272,444,0
293,0,35.75,2.415,2,2,6,1,0.125,1,0,2,1,2,00220,1,0
294,1,16.08,0.335,2,2,12,8,0.0,1,0,1,1,2,00160,126,0
295,1,31.92,3.125,2,2,12,8,3.04,1,0,2,0,2,00200,4,0
296,0,69.17,9.0,2,2,12,8,4.0,1,0,1,1,2,00070,6,0
297,0,32.92,2.5,2,2,4,1,1.75,1,0,2,0,2,00720,0,0
298,0,16.33,2.75,2,2,4,1,0.665,1,0,1,1,2,00080,21,0
299,0,22.17,12.125,2,2,7,1,3.335,1,0,2,0,2,00180,173,0
300,1,57.58,2.0,2,2,12,8,6.5,1,0,1,1,2,00000,10,0
301,0,18.25,0.165,2,2,11,1,0.25,1,1,0,0,0,00280,0,0
302,0,23.42,1.0,2,2,7,1,0.5,1,1,0,0,0,00280,0,0
303,1,15.92,2.875,2,2,5,1,0.085,1,1,0,1,2,00120,0,0
304,1,24.75,13.665,2,2,5,5,1.5,1,1,0,1,2,00280,1,0
305,0,48.75,26.335,0,1,12,8,0.0,0,1,0,0,2,00000,0,0
306,0,23.50,2.75,2,2,12,8,4.5,1,1,0,1,2,00160,25,0
307,0,18.58,10.29,2,2,12,8,0.415,1,1,0,1,2,00080,0,0
308,0,27.75,1.29,2,2,2,5,0.25,1,1,0,0,0,00140,0,0
309,1,31.75,3.0,0,1,9,6,0.0,1,1,0,1,2,00160,20,0
310,1,24.83,4.5,2,2,6,1,1.0,1,1,0,0,2,00360,6,0
311,0,19.00,1.75,0,1,7,1,2.335,1,1,0,0,2,00112,6,0
312,1,16.33,0.21,2,2,4,1,0.125,1,1,0,1,2,00200,1,0
313,1,18.58,10.0,2,2,11,1,0.415,1,1,0,1,2,00080,42,0
314,0,16.25,0.0,0,1,4,1,0.25,1,1,0,1,2,00060,0,0
315,0,23.00,0.75,2,2,3,1,0.5,0,1,0,0,0,00320,0,0
316,0,21.17,0.25,0,1,7,5,0.25,1,1,0,1,2,00280,204,0
317,0,17.50,22.0,1,0,12,7,0.0,1,1,0,0,1,00450,100000,1
318,0,19.17,0.0,0,1,3,0,0.0,1,1,0,0,0,00500,1,1
319,0,36.75,0.125,0,1,7,1,1.5,1,1,0,0,2,00232,113,1
320,0,21.25,1.5,2,2,6,1,1.5,1,1,0,1,2,00150,8,1
321,1,18.08,0.375,1,0,13,8,10.0,1,1,0,0,0,00300,0,1
322,1,33.67,0.375,2,2,13,1,0.375,1,1,0,1,2,00300,44,1
323,0,48.58,0.205,0,1,2,1,0.25,0,0,11,1,2,00380,2732,1
324,0,33.67,1.25,2,2,6,1,1.165,1,1,0,1,2,00120,0,0
325,1,29.50,1.085,0,1,10,1,1.0,1,1,0,1,2,00280,13,0
326,0,30.17,1.085,0,1,7,1,0.04,1,1,0,1,2,00170,179,0
328,0,34.83,2.5,0,1,6,1,3.0,1,1,0,1,0,00200,0,0
331,1,33.25,2.5,0,1,7,1,2.5,1,1,0,0,2,00000,2,0
332,0,34.08,2.5,2,2,7,1,1.0,1,1,0,1,2,00460,16,0
333,1,25.25,12.5,2,2,11,1,1.0,1,1,0,0,2,00180,1062,0
334,0,34.75,2.5,2,2,13,0,0.5,1,1,0,1,2,00348,0,0
335,0,27.67,0.75,2,2,5,5,0.165,1,1,0,0,2,00220,251,0
336,0,47.33,6.5,2,2,7,1,1.0,1,1,0,0,2,00000,228,0
337,1,34.83,1.25,0,1,0,5,0.5,1,1,0,0,2,00160,0,0
338,1,33.25,3.0,0,1,4,1,2.0,1,1,0,1,2,00180,0,0
339,0,28.00,3.0,2,2,6,1,0.75,1,1,0,0,2,00300,67,0
340,1,39.08,4.0,2,2,7,1,3.0,1,1,0,1,2,00480,0,0
341,0,42.75,4.085,2,2,4,1,0.04,1,1,0,1,2,00108,100,0
342,0,26.92,2.25,2,2,0,0,0.5,1,1,0,0,2,00640,4000,0
343,0,33.75,2.75,2,2,0,0,0.0,1,1,0,1,2,00180,0,0
344,0,38.92,1.75,2,2,2,1,0.5,1,1,0,0,2,00300,2,0
345,0,62.75,7.0,2,2,1,2,0.0,1,1,0,1,2,00000,12,0
347,0,26.75,4.5,0,1,7,0,2.5,1,1,0,1,2,00200,1210,0
348,0,63.33,0.54,2,2,7,1,0.585,0,0,3,0,2,00180,0,0
349,0,27.83,1.5,2,2,6,1,2.25,1,0,1,0,2,00100,3,0
350,1,26.17,2.0,2,2,9,6,0.0,1,1,0,0,2,00276,1,0
351,0,22.17,0.585,0,1,12,8,0.0,1,1,0,1,2,00100,0,0
352,0,22.50,11.5,0,1,3,1,1.5,1,1,0,0,2,00000,4000,0
353,0,30.75,1.585,2,2,11,1,0.585,1,1,0,0,0,00000,0,0
